resources,replicate,timeStepBacteria,bacteriaPhen,timeStepPhage,phagePhen,infection,timeShift
high,3,3,18,2,13,0,-1
high,3,3,18,2,11,0,-1
high,3,3,18,2,12,0,-1
high,3,3,18,2,12,0,-1
high,3,3,18,2,12,0,-1
high,3,3,18,2,12,0,-1
high,3,3,18,2,12,0,-1
high,3,3,18,2,14,0,-1
high,3,3,18,2,15,0,-1
high,3,3,18,3,16,0,0
high,3,3,18,3,12,0,0
high,3,3,18,3,16,0,0
high,3,3,18,3,16,0,0
high,3,3,18,3,17,0,0
high,3,3,18,3,12,0,0
high,3,3,18,3,18,1,0
high,3,3,18,3,12,0,0
high,3,3,18,3,19,1,0
high,3,3,18,3,20,1,0
high,3,3,18,3,21,0,0
high,3,3,18,3,22,0,0
high,3,3,18,3,23,0,0
high,3,3,18,3,24,0,0
high,3,3,18,3,25,0,0
high,3,3,18,3,26,0,0
high,3,3,18,3,27,0,0
high,3,3,18,3,28,0,0
high,3,3,18,3,29,1,0
high,3,3,18,3,30,1,0
high,3,3,18,4,31,0,1
high,3,3,18,4,32,0,1
high,3,3,18,4,33,0,1
high,3,3,18,4,34,0,1
high,3,3,18,4,35,0,1
high,3,3,18,4,36,0,1
high,3,3,18,4,37,0,1
high,3,3,18,4,37,0,1
high,3,3,18,4,37,0,1
high,3,3,18,4,38,0,1
high,3,3,18,4,39,0,1
high,3,3,18,4,40,0,1
high,3,3,18,4,41,0,1
high,3,3,18,4,42,0,1
high,3,3,18,4,43,0,1
high,3,3,18,4,42,0,1
high,3,3,18,4,43,0,1
high,3,3,18,4,42,0,1
high,3,3,18,4,42,0,1
high,3,3,18,4,43,0,1
high,3,3,18,5,43,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,43,0,2
high,3,3,18,5,43,0,2
high,3,3,18,5,43,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,44,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,45,0,2
high,3,3,18,5,46,0,2
high,3,3,18,5,43,0,2
high,3,3,18,5,43,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,5,42,0,2
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,42,0,3
high,3,3,18,6,47,0,3
high,3,3,18,6,48,1,3
high,3,3,18,6,49,1,3
high,3,3,18,6,49,1,3
high,3,3,18,6,49,1,3
high,3,3,18,6,50,0,3
high,3,3,12,1,1,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,2,0,-2
high,3,3,12,1,3,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,5,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,1,7,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,8,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,9,0,-2
high,3,3,12,1,10,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,13,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,14,0,-1
high,3,3,12,2,15,0,-1
high,3,3,12,3,16,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,17,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,18,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,19,0,0
high,3,3,12,3,20,0,0
high,3,3,12,3,21,0,0
high,3,3,12,3,22,0,0
high,3,3,12,3,23,0,0
high,3,3,12,3,24,0,0
high,3,3,12,3,25,0,0
high,3,3,12,3,26,0,0
high,3,3,12,3,27,0,0
high,3,3,12,3,28,0,0
high,3,3,12,3,29,0,0
high,3,3,12,3,30,0,0
high,3,3,12,4,31,0,1
high,3,3,12,4,32,0,1
high,3,3,12,4,33,0,1
high,3,3,12,4,34,0,1
high,3,3,12,4,35,0,1
high,3,3,12,4,36,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,38,0,1
high,3,3,12,4,39,0,1
high,3,3,12,4,40,0,1
high,3,3,12,4,41,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,44,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,45,0,2
high,3,3,12,5,46,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,47,0,3
high,3,3,12,6,48,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,50,0,3
high,3,3,12,1,1,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,2,0,-2
high,3,3,12,1,3,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,5,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,1,7,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,8,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,9,0,-2
high,3,3,12,1,10,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,13,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,14,0,-1
high,3,3,12,2,15,0,-1
high,3,3,12,3,16,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,17,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,18,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,19,0,0
high,3,3,12,3,20,0,0
high,3,3,12,3,21,0,0
high,3,3,12,3,22,0,0
high,3,3,12,3,23,0,0
high,3,3,12,3,24,0,0
high,3,3,12,3,25,0,0
high,3,3,12,3,26,0,0
high,3,3,12,3,27,0,0
high,3,3,12,3,28,0,0
high,3,3,12,3,29,0,0
high,3,3,12,3,30,0,0
high,3,3,12,4,31,0,1
high,3,3,12,4,32,0,1
high,3,3,12,4,33,0,1
high,3,3,12,4,34,0,1
high,3,3,12,4,35,0,1
high,3,3,12,4,36,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,38,0,1
high,3,3,12,4,39,0,1
high,3,3,12,4,40,0,1
high,3,3,12,4,41,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,44,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,45,0,2
high,3,3,12,5,46,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,47,0,3
high,3,3,12,6,48,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,50,0,3
high,3,3,12,1,1,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,2,0,-2
high,3,3,12,1,3,0,-2
high,3,3,12,1,1,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,5,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,1,7,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,8,0,-2
high,3,3,12,1,4,0,-2
high,3,3,12,1,9,0,-2
high,3,3,12,1,10,0,-2
high,3,3,12,1,6,0,-2
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,13,0,-1
high,3,3,12,2,11,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,12,0,-1
high,3,3,12,2,14,0,-1
high,3,3,12,2,15,0,-1
high,3,3,12,3,16,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,16,0,0
high,3,3,12,3,17,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,18,0,0
high,3,3,12,3,12,0,0
high,3,3,12,3,19,0,0
high,3,3,12,3,20,0,0
high,3,3,12,3,21,0,0
high,3,3,12,3,22,0,0
high,3,3,12,3,23,0,0
high,3,3,12,3,24,0,0
high,3,3,12,3,25,0,0
high,3,3,12,3,26,0,0
high,3,3,12,3,27,0,0
high,3,3,12,3,28,0,0
high,3,3,12,3,29,0,0
high,3,3,12,3,30,0,0
high,3,3,12,4,31,0,1
high,3,3,12,4,32,0,1
high,3,3,12,4,33,0,1
high,3,3,12,4,34,0,1
high,3,3,12,4,35,0,1
high,3,3,12,4,36,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,37,0,1
high,3,3,12,4,38,0,1
high,3,3,12,4,39,0,1
high,3,3,12,4,40,0,1
high,3,3,12,4,41,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,42,0,1
high,3,3,12,4,43,0,1
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,44,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,45,0,2
high,3,3,12,5,46,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,43,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,5,42,0,2
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,42,0,3
high,3,3,12,6,47,0,3
high,3,3,12,6,48,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,49,1,3
high,3,3,12,6,50,0,3
high,3,3,19,1,1,0,-2
high,3,3,19,1,1,0,-2
high,3,3,19,1,2,0,-2
high,3,3,19,1,3,0,-2
high,3,3,19,1,1,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,5,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,6,0,-2
high,3,3,19,1,7,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,8,0,-2
high,3,3,19,1,4,0,-2
high,3,3,19,1,9,0,-2
high,3,3,19,1,10,0,-2
high,3,3,19,1,6,0,-2
high,3,3,19,2,11,0,-1
high,3,3,19,2,11,0,-1
high,3,3,19,2,11,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,13,0,-1
high,3,3,19,2,11,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,12,0,-1
high,3,3,19,2,14,0,-1
high,3,3,19,2,15,0,-1
high,3,3,19,3,16,0,0
high,3,3,19,3,12,0,0
high,3,3,19,3,16,0,0
high,3,3,19,3,16,0,0
high,3,3,19,3,17,0,0
high,3,3,19,3,12,0,0
high,3,3,19,3,18,0,0
high,3,3,19,3,12,0,0
high,3,3,19,3,19,0,0
high,3,3,19,3,20,0,0
high,3,3,19,3,21,0,0
high,3,3,19,3,22,0,0
high,3,3,19,3,23,0,0
high,3,3,19,3,24,0,0
high,3,3,19,3,25,0,0
high,3,3,19,3,26,0,0
high,3,3,19,3,27,0,0
high,3,3,19,3,28,0,0
high,3,3,19,3,29,1,0
high,3,3,19,3,30,1,0
high,3,3,19,4,31,0,1
high,3,3,19,4,32,0,1
high,3,3,19,4,33,0,1
high,3,3,19,4,34,0,1
high,3,3,19,4,35,0,1
high,3,3,19,4,36,0,1
high,3,3,19,4,37,0,1
high,3,3,19,4,37,0,1
high,3,3,19,4,37,0,1
high,3,3,19,4,38,0,1
high,3,3,19,4,39,0,1
high,3,3,19,4,40,0,1
high,3,3,19,4,41,0,1
high,3,3,19,4,42,0,1
high,3,3,19,4,43,0,1
high,3,3,19,4,42,0,1
high,3,3,19,4,43,0,1
high,3,3,19,4,42,0,1
high,3,3,19,4,42,0,1
high,3,3,19,4,43,0,1
high,3,3,19,5,43,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,43,0,2
high,3,3,19,5,43,0,2
high,3,3,19,5,43,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,44,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,45,0,2
high,3,3,19,5,46,0,2
high,3,3,19,5,43,0,2
high,3,3,19,5,43,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,5,42,0,2
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,42,0,3
high,3,3,19,6,47,0,3
high,3,3,19,6,48,1,3
high,3,3,19,6,49,1,3
high,3,3,19,6,49,1,3
high,3,3,19,6,49,1,3
high,3,3,19,6,50,0,3
high,3,3,20,1,1,0,-2
high,3,3,20,1,1,0,-2
high,3,3,20,1,2,0,-2
high,3,3,20,1,3,0,-2
high,3,3,20,1,1,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,5,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,6,0,-2
high,3,3,20,1,7,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,8,0,-2
high,3,3,20,1,4,0,-2
high,3,3,20,1,9,0,-2
high,3,3,20,1,10,0,-2
high,3,3,20,1,6,0,-2
high,3,3,20,2,11,0,-1
high,3,3,20,2,11,0,-1
high,3,3,20,2,11,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,13,0,-1
high,3,3,20,2,11,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,12,0,-1
high,3,3,20,2,14,0,-1
high,3,3,20,2,15,0,-1
high,3,3,20,3,16,0,0
high,3,3,20,3,12,0,0
high,3,3,20,3,16,0,0
high,3,3,20,3,16,0,0
high,3,3,20,3,17,0,0
high,3,3,20,3,12,0,0
high,3,3,20,3,18,0,0
high,3,3,20,3,12,0,0
high,3,3,20,3,19,0,0
high,3,3,20,3,20,0,0
high,3,3,20,3,21,0,0
high,3,3,20,3,22,0,0
high,3,3,20,3,23,0,0
high,3,3,20,3,24,0,0
high,3,3,20,3,25,0,0
high,3,3,20,3,26,0,0
high,3,3,20,3,27,0,0
high,3,3,20,3,28,0,0
high,3,3,20,3,29,0,0
high,3,3,20,3,30,0,0
high,3,3,20,4,31,0,1
high,3,3,20,4,32,0,1
high,3,3,20,4,33,0,1
high,3,3,20,4,34,0,1
high,3,3,20,4,35,0,1
high,3,3,20,4,36,0,1
high,3,3,20,4,37,0,1
high,3,3,20,4,37,0,1
high,3,3,20,4,37,0,1
high,3,3,20,4,38,0,1
high,3,3,20,4,39,0,1
high,3,3,20,4,40,0,1
high,3,3,20,4,41,0,1
high,3,3,20,4,42,0,1
high,3,3,20,4,43,0,1
high,3,3,20,4,42,0,1
high,3,3,20,4,43,0,1
high,3,3,20,4,42,0,1
high,3,3,20,4,42,0,1
high,3,3,20,4,43,0,1
high,3,3,20,5,43,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,43,0,2
high,3,3,20,5,43,0,2
high,3,3,20,5,43,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,44,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,45,0,2
high,3,3,20,5,46,0,2
high,3,3,20,5,43,0,2
high,3,3,20,5,43,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,5,42,0,2
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,42,0,3
high,3,3,20,6,47,0,3
high,3,3,20,6,48,,3
high,3,3,20,6,49,1,3
high,3,3,20,6,49,1,3
high,3,3,20,6,49,1,3
high,3,3,20,6,50,0,3
high,3,3,21,1,1,0,-2
high,3,3,21,1,1,0,-2
high,3,3,21,1,2,0,-2
high,3,3,21,1,3,0,-2
high,3,3,21,1,1,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,5,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,6,0,-2
high,3,3,21,1,7,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,8,0,-2
high,3,3,21,1,4,0,-2
high,3,3,21,1,9,0,-2
high,3,3,21,1,10,0,-2
high,3,3,21,1,6,0,-2
high,3,3,21,2,11,0,-1
high,3,3,21,2,11,0,-1
high,3,3,21,2,11,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,13,0,-1
high,3,3,21,2,11,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,12,0,-1
high,3,3,21,2,14,0,-1
high,3,3,21,2,15,0,-1
high,3,3,21,3,16,0,0
high,3,3,21,3,12,0,0
high,3,3,21,3,16,0,0
high,3,3,21,3,16,0,0
high,3,3,21,3,17,1,0
high,3,3,21,3,12,0,0
high,3,3,21,3,18,1,0
high,3,3,21,3,12,0,0
high,3,3,21,3,19,0,0
high,3,3,21,3,20,0,0
high,3,3,21,3,21,0,0
high,3,3,21,3,22,1,0
high,3,3,21,3,23,0,0
high,3,3,21,3,24,1,0
high,3,3,21,3,25,0,0
high,3,3,21,3,26,1,0
high,3,3,21,3,27,1,0
high,3,3,21,3,28,0,0
high,3,3,21,3,29,1,0
high,3,3,21,3,30,1,0
high,3,3,21,4,31,1,1
high,3,3,21,4,32,1,1
high,3,3,21,4,33,0,1
high,3,3,21,4,34,1,1
high,3,3,21,4,35,1,1
high,3,3,21,4,36,1,1
high,3,3,21,4,37,0,1
high,3,3,21,4,37,0,1
high,3,3,21,4,37,0,1
high,3,3,21,4,38,0,1
high,3,3,21,4,39,0,1
high,3,3,21,4,40,1,1
high,3,3,21,4,41,1,1
high,3,3,21,4,42,0,1
high,3,3,21,4,43,0,1
high,3,3,21,4,42,0,1
high,3,3,21,4,43,0,1
high,3,3,21,4,42,0,1
high,3,3,21,4,42,0,1
high,3,3,21,4,43,0,1
high,3,3,21,5,43,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,43,0,2
high,3,3,21,5,43,0,2
high,3,3,21,5,43,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,44,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,45,0,2
high,3,3,21,5,46,0,2
high,3,3,21,5,43,0,2
high,3,3,21,5,43,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,5,42,0,2
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,42,0,3
high,3,3,21,6,47,0,3
high,3,3,21,6,48,1,3
high,3,3,21,6,49,1,3
high,3,3,21,6,49,1,3
high,3,3,21,6,49,1,3
high,3,3,21,6,50,1,3
high,3,3,22,1,1,0,-2
high,3,3,22,1,1,0,-2
high,3,3,22,1,2,0,-2
high,3,3,22,1,3,0,-2
high,3,3,22,1,1,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,5,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,6,0,-2
high,3,3,22,1,7,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,8,0,-2
high,3,3,22,1,4,0,-2
high,3,3,22,1,9,0,-2
high,3,3,22,1,10,0,-2
high,3,3,22,1,6,0,-2
high,3,3,22,2,11,0,-1
high,3,3,22,2,11,0,-1
high,3,3,22,2,11,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,13,0,-1
high,3,3,22,2,11,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,12,0,-1
high,3,3,22,2,14,0,-1
high,3,3,22,2,15,1,-1
high,3,3,22,3,16,0,0
high,3,3,22,3,12,0,0
high,3,3,22,3,16,0,0
high,3,3,22,3,16,0,0
high,3,3,22,3,17,0,0
