resources,replicate,timeStepBacteria,bacteriaIsolate,bacteriaPhen,timeStepPhage,phageIsolate,phagePhen,infection
low,2,1,5,2,3,14,9,1
low,2,1,5,2,3,15,9,1
low,2,1,5,2,3,16,9,1
low,2,1,5,2,3,17,9,1
low,2,1,5,2,3,18,9,1
low,2,1,5,2,3,19,9,1
low,2,1,5,2,3,20,9,1
low,2,1,5,2,4,1,9,1
low,2,1,5,2,4,2,9,1
low,2,1,5,2,4,3,9,1
low,2,1,5,2,4,4,9,1
low,2,1,5,2,4,5,9,1
low,2,1,5,2,4,6,9,1
low,2,1,5,2,4,7,9,1
low,2,1,5,2,4,8,9,1
low,2,1,5,2,4,9,9,1
low,2,1,5,2,4,10,9,1
low,2,1,5,2,4,11,9,1
low,2,1,5,2,4,12,9,1
low,2,1,5,2,4,13,9,1
low,2,1,5,2,4,14,9,1
low,2,1,5,2,4,15,9,1
low,2,1,5,2,4,16,9,1
low,2,1,5,2,4,17,9,1
low,2,1,5,2,4,18,9,1
low,2,1,5,2,4,19,9,1
low,2,1,5,2,4,20,9,1
low,2,1,5,2,5,1,9,1
low,2,1,5,2,5,2,9,1
low,2,1,5,2,5,3,9,1
low,2,1,5,2,5,4,9,1
low,2,1,5,2,5,5,9,1
low,2,1,5,2,5,6,9,1
low,2,1,5,2,5,7,9,1
low,2,1,5,2,5,8,9,1
low,2,1,5,2,5,9,9,1
low,2,1,5,2,5,10,9,1
low,2,1,5,2,5,11,9,1
low,2,1,5,2,5,12,9,1
low,2,1,5,2,5,13,9,1
low,2,1,5,2,5,14,9,1
low,2,1,5,2,5,15,9,1
low,2,1,5,2,5,16,9,1
low,2,1,5,2,5,17,9,1
low,2,1,5,2,5,18,9,1
low,2,1,5,2,5,19,9,1
low,2,1,5,2,5,20,9,1
low,2,1,5,2,6,1,9,1
low,2,1,5,2,6,2,9,1
low,2,1,5,2,6,3,9,1
low,2,1,5,2,6,4,9,1
low,2,1,5,2,6,5,9,1
low,2,1,5,2,6,6,9,1
low,2,1,5,2,6,7,9,1
low,2,1,5,2,6,8,9,1
low,2,1,5,2,6,9,9,1
low,2,1,5,2,6,10,9,1
low,2,1,5,2,6,11,9,1
low,2,1,5,2,6,12,9,1
low,2,1,5,2,6,13,9,1
low,2,1,5,2,6,14,9,1
low,2,1,5,2,6,15,9,1
low,2,1,5,2,6,16,9,1
low,2,1,5,2,6,17,9,1
low,2,1,5,2,6,18,9,1
low,2,1,5,2,6,19,9,1
low,2,1,5,2,6,20,9,1
low,2,1,6,1,1,1,1,0
low,2,1,6,1,1,2,1,0
low,2,1,6,1,1,3,2,1
low,2,1,6,1,1,4,1,0
low,2,1,6,1,1,5,3,0
low,2,1,6,1,1,6,4,1
low,2,1,6,1,1,7,3,0
low,2,1,6,1,1,8,3,0
low,2,1,6,1,1,9,3,0
low,2,1,6,1,1,10,3,0
low,2,1,6,1,1,11,3,0
low,2,1,6,1,1,12,3,0
low,2,1,6,1,1,13,3,0
low,2,1,6,1,1,14,5,0
low,2,1,6,1,1,15,2,1
low,2,1,6,1,1,16,1,0
low,2,1,6,1,1,17,6,0
low,2,1,6,1,1,18,1,0
low,2,1,6,1,1,19,1,0
low,2,1,6,1,1,20,1,0
low,2,1,6,1,2,1,7,1
low,2,1,6,1,2,2,7,1
low,2,1,6,1,2,3,7,1
low,2,1,6,1,2,4,8,1
low,2,1,6,1,2,5,8,1
low,2,1,6,1,2,6,9,1
low,2,1,6,1,2,7,9,1
low,2,1,6,1,2,8,9,1
low,2,1,6,1,2,9,9,1
low,2,1,6,1,2,10,9,1
low,2,1,6,1,2,11,10,1
low,2,1,6,1,2,12,10,1
low,2,1,6,1,2,13,10,1
low,2,1,6,1,2,14,9,1
low,2,1,6,1,2,15,9,1
low,2,1,6,1,2,16,10,1
low,2,1,6,1,2,17,10,1
low,2,1,6,1,2,18,10,1
low,2,1,6,1,2,19,9,1
low,2,1,6,1,2,20,9,1
low,2,1,6,1,3,1,9,1
low,2,1,6,1,3,2,9,1
low,2,1,6,1,3,3,9,1
low,2,1,6,1,3,4,9,1
low,2,1,6,1,3,5,9,1
low,2,1,6,1,3,6,9,1
low,2,1,6,1,3,7,9,1
low,2,1,6,1,3,8,9,1
low,2,1,6,1,3,9,9,1
low,2,1,6,1,3,10,9,1
low,2,1,6,1,3,11,9,1
low,2,1,6,1,3,12,9,1
low,2,1,6,1,3,13,9,1
low,2,1,6,1,3,14,9,1
low,2,1,6,1,3,15,9,1
low,2,1,6,1,3,16,9,1
low,2,1,6,1,3,17,9,1
low,2,1,6,1,3,18,9,1
low,2,1,6,1,3,19,9,1
low,2,1,6,1,3,20,9,1
low,2,1,6,1,4,1,9,1
low,2,1,6,1,4,2,9,1
low,2,1,6,1,4,3,9,1
low,2,1,6,1,4,4,9,1
low,2,1,6,1,4,5,9,1
low,2,1,6,1,4,6,9,1
low,2,1,6,1,4,7,9,1
low,2,1,6,1,4,8,9,1
low,2,1,6,1,4,9,9,1
low,2,1,6,1,4,10,9,1
low,2,1,6,1,4,11,9,1
low,2,1,6,1,4,12,9,1
low,2,1,6,1,4,13,9,1
low,2,1,6,1,4,14,9,1
low,2,1,6,1,4,15,9,1
low,2,1,6,1,4,16,9,1
low,2,1,6,1,4,17,9,1
low,2,1,6,1,4,18,9,1
low,2,1,6,1,4,19,9,1
low,2,1,6,1,4,20,9,1
low,2,1,6,1,5,1,9,1
low,2,1,6,1,5,2,9,1
low,2,1,6,1,5,3,9,1
low,2,1,6,1,5,4,9,1
low,2,1,6,1,5,5,9,1
low,2,1,6,1,5,6,9,1
low,2,1,6,1,5,7,9,1
low,2,1,6,1,5,8,9,1
low,2,1,6,1,5,9,9,1
low,2,1,6,1,5,10,9,1
low,2,1,6,1,5,11,9,1
low,2,1,6,1,5,12,9,1
low,2,1,6,1,5,13,9,1
low,2,1,6,1,5,14,9,1
low,2,1,6,1,5,15,9,1
low,2,1,6,1,5,16,9,1
low,2,1,6,1,5,17,9,1
low,2,1,6,1,5,18,9,1
low,2,1,6,1,5,19,9,1
low,2,1,6,1,5,20,9,1
low,2,1,6,1,6,1,9,1
low,2,1,6,1,6,2,9,1
low,2,1,6,1,6,3,9,1
low,2,1,6,1,6,4,9,1
low,2,1,6,1,6,5,9,1
low,2,1,6,1,6,6,9,1
low,2,1,6,1,6,7,9,1
low,2,1,6,1,6,8,9,1
low,2,1,6,1,6,9,9,1
low,2,1,6,1,6,10,9,1
low,2,1,6,1,6,11,9,1
low,2,1,6,1,6,12,9,1
low,2,1,6,1,6,13,9,1
low,2,1,6,1,6,14,9,1
low,2,1,6,1,6,15,9,1
low,2,1,6,1,6,16,9,1
low,2,1,6,1,6,17,9,1
low,2,1,6,1,6,18,9,1
low,2,1,6,1,6,19,9,1
low,2,1,6,1,6,20,9,1
low,2,1,7,1,1,1,1,0
low,2,1,7,1,1,2,1,0
low,2,1,7,1,1,3,2,1
low,2,1,7,1,1,4,1,0
low,2,1,7,1,1,5,3,0
low,2,1,7,1,1,6,4,1
low,2,1,7,1,1,7,3,0
low,2,1,7,1,1,8,3,0
low,2,1,7,1,1,9,3,0
low,2,1,7,1,1,10,3,0
low,2,1,7,1,1,11,3,0
low,2,1,7,1,1,12,3,0
low,2,1,7,1,1,13,3,0
low,2,1,7,1,1,14,5,0
low,2,1,7,1,1,15,2,1
low,2,1,7,1,1,16,1,0
low,2,1,7,1,1,17,6,0
low,2,1,7,1,1,18,1,0
low,2,1,7,1,1,19,1,0
low,2,1,7,1,1,20,1,0
low,2,1,7,1,2,1,7,1
low,2,1,7,1,2,2,7,1
low,2,1,7,1,2,3,7,1
low,2,1,7,1,2,4,8,1
low,2,1,7,1,2,5,8,1
low,2,1,7,1,2,6,9,1
low,2,1,7,1,2,7,9,1
low,2,1,7,1,2,8,9,1
low,2,1,7,1,2,9,9,1
low,2,1,7,1,2,10,9,1
low,2,1,7,1,2,11,10,1
low,2,1,7,1,2,12,10,1
low,2,1,7,1,2,13,10,1
low,2,1,7,1,2,14,9,1
low,2,1,7,1,2,15,9,1
low,2,1,7,1,2,16,10,1
low,2,1,7,1,2,17,10,1
low,2,1,7,1,2,18,10,1
low,2,1,7,1,2,19,9,1
low,2,1,7,1,2,20,9,1
low,2,1,7,1,3,1,9,1
low,2,1,7,1,3,2,9,1
low,2,1,7,1,3,3,9,1
low,2,1,7,1,3,4,9,1
low,2,1,7,1,3,5,9,1
low,2,1,7,1,3,6,9,1
low,2,1,7,1,3,7,9,1
low,2,1,7,1,3,8,9,1
low,2,1,7,1,3,9,9,1
low,2,1,7,1,3,10,9,1
low,2,1,7,1,3,11,9,1
low,2,1,7,1,3,12,9,1
low,2,1,7,1,3,13,9,1
low,2,1,7,1,3,14,9,1
low,2,1,7,1,3,15,9,1
low,2,1,7,1,3,16,9,1
low,2,1,7,1,3,17,9,1
low,2,1,7,1,3,18,9,1
low,2,1,7,1,3,19,9,1
low,2,1,7,1,3,20,9,1
low,2,1,7,1,4,1,9,1
low,2,1,7,1,4,2,9,1
low,2,1,7,1,4,3,9,1
low,2,1,7,1,4,4,9,1
low,2,1,7,1,4,5,9,1
low,2,1,7,1,4,6,9,1
low,2,1,7,1,4,7,9,1
low,2,1,7,1,4,8,9,1
low,2,1,7,1,4,9,9,1
low,2,1,7,1,4,10,9,1
low,2,1,7,1,4,11,9,1
low,2,1,7,1,4,12,9,1
low,2,1,7,1,4,13,9,1
low,2,1,7,1,4,14,9,1
low,2,1,7,1,4,15,9,1
low,2,1,7,1,4,16,9,1
low,2,1,7,1,4,17,9,1
low,2,1,7,1,4,18,9,1
low,2,1,7,1,4,19,9,1
low,2,1,7,1,4,20,9,1
low,2,1,7,1,5,1,9,1
low,2,1,7,1,5,2,9,1
low,2,1,7,1,5,3,9,1
low,2,1,7,1,5,4,9,1
low,2,1,7,1,5,5,9,1
low,2,1,7,1,5,6,9,1
low,2,1,7,1,5,7,9,1
low,2,1,7,1,5,8,9,1
low,2,1,7,1,5,9,9,1
low,2,1,7,1,5,10,9,1
low,2,1,7,1,5,11,9,1
low,2,1,7,1,5,12,9,1
low,2,1,7,1,5,13,9,1
low,2,1,7,1,5,14,9,1
low,2,1,7,1,5,15,9,1
low,2,1,7,1,5,16,9,1
low,2,1,7,1,5,17,9,1
low,2,1,7,1,5,18,9,1
low,2,1,7,1,5,19,9,1
low,2,1,7,1,5,20,9,1
low,2,1,7,1,6,1,9,1
low,2,1,7,1,6,2,9,1
low,2,1,7,1,6,3,9,1
low,2,1,7,1,6,4,9,1
low,2,1,7,1,6,5,9,1
low,2,1,7,1,6,6,9,1
low,2,1,7,1,6,7,9,1
low,2,1,7,1,6,8,9,1
low,2,1,7,1,6,9,9,1
low,2,1,7,1,6,10,9,1
low,2,1,7,1,6,11,9,1
low,2,1,7,1,6,12,9,1
low,2,1,7,1,6,13,9,1
low,2,1,7,1,6,14,9,1
low,2,1,7,1,6,15,9,1
low,2,1,7,1,6,16,9,1
low,2,1,7,1,6,17,9,1
low,2,1,7,1,6,18,9,1
low,2,1,7,1,6,19,9,1
low,2,1,7,1,6,20,9,1
low,2,1,8,1,1,1,1,0
low,2,1,8,1,1,2,1,0
low,2,1,8,1,1,3,2,1
low,2,1,8,1,1,4,1,0
low,2,1,8,1,1,5,3,0
low,2,1,8,1,1,6,4,1
low,2,1,8,1,1,7,3,0
low,2,1,8,1,1,8,3,0
low,2,1,8,1,1,9,3,0
low,2,1,8,1,1,10,3,0
low,2,1,8,1,1,11,3,0
low,2,1,8,1,1,12,3,0
low,2,1,8,1,1,13,3,0
low,2,1,8,1,1,14,5,0
low,2,1,8,1,1,15,2,1
low,2,1,8,1,1,16,1,0
low,2,1,8,1,1,17,6,0
low,2,1,8,1,1,18,1,0
low,2,1,8,1,1,19,1,0
low,2,1,8,1,1,20,1,0
low,2,1,8,1,2,1,7,1
low,2,1,8,1,2,2,7,1
low,2,1,8,1,2,3,7,1
low,2,1,8,1,2,4,8,1
low,2,1,8,1,2,5,8,1
low,2,1,8,1,2,6,9,1
low,2,1,8,1,2,7,9,1
low,2,1,8,1,2,8,9,1
low,2,1,8,1,2,9,9,1
low,2,1,8,1,2,10,9,1
low,2,1,8,1,2,11,10,1
low,2,1,8,1,2,12,10,1
low,2,1,8,1,2,13,10,1
low,2,1,8,1,2,14,9,1
low,2,1,8,1,2,15,9,1
low,2,1,8,1,2,16,10,1
low,2,1,8,1,2,17,10,1
low,2,1,8,1,2,18,10,1
low,2,1,8,1,2,19,9,1
low,2,1,8,1,2,20,9,1
low,2,1,8,1,3,1,9,1
low,2,1,8,1,3,2,9,1
low,2,1,8,1,3,3,9,1
low,2,1,8,1,3,4,9,1
low,2,1,8,1,3,5,9,1
low,2,1,8,1,3,6,9,1
low,2,1,8,1,3,7,9,1
low,2,1,8,1,3,8,9,1
low,2,1,8,1,3,9,9,1
low,2,1,8,1,3,10,9,1
low,2,1,8,1,3,11,9,1
low,2,1,8,1,3,12,9,1
low,2,1,8,1,3,13,9,1
low,2,1,8,1,3,14,9,1
low,2,1,8,1,3,15,9,1
low,2,1,8,1,3,16,9,1
low,2,1,8,1,3,17,9,1
low,2,1,8,1,3,18,9,1
low,2,1,8,1,3,19,9,1
low,2,1,8,1,3,20,9,1
low,2,1,8,1,4,1,9,1
low,2,1,8,1,4,2,9,1
low,2,1,8,1,4,3,9,1
low,2,1,8,1,4,4,9,1
low,2,1,8,1,4,5,9,1
low,2,1,8,1,4,6,9,1
low,2,1,8,1,4,7,9,1
low,2,1,8,1,4,8,9,1
low,2,1,8,1,4,9,9,1
low,2,1,8,1,4,10,9,1
low,2,1,8,1,4,11,9,1
low,2,1,8,1,4,12,9,1
low,2,1,8,1,4,13,9,1
low,2,1,8,1,4,14,9,1
low,2,1,8,1,4,15,9,1
low,2,1,8,1,4,16,9,1
low,2,1,8,1,4,17,9,1
low,2,1,8,1,4,18,9,1
low,2,1,8,1,4,19,9,1
low,2,1,8,1,4,20,9,1
low,2,1,8,1,5,1,9,1
low,2,1,8,1,5,2,9,1
low,2,1,8,1,5,3,9,1
low,2,1,8,1,5,4,9,1
low,2,1,8,1,5,5,9,1
low,2,1,8,1,5,6,9,1
low,2,1,8,1,5,7,9,1
low,2,1,8,1,5,8,9,1
low,2,1,8,1,5,9,9,1
low,2,1,8,1,5,10,9,1
low,2,1,8,1,5,11,9,1
low,2,1,8,1,5,12,9,1
low,2,1,8,1,5,13,9,1
low,2,1,8,1,5,14,9,1
low,2,1,8,1,5,15,9,1
low,2,1,8,1,5,16,9,1
low,2,1,8,1,5,17,9,1
low,2,1,8,1,5,18,9,1
low,2,1,8,1,5,19,9,1
low,2,1,8,1,5,20,9,1
low,2,1,8,1,6,1,9,1
low,2,1,8,1,6,2,9,1
low,2,1,8,1,6,3,9,1
low,2,1,8,1,6,4,9,1
low,2,1,8,1,6,5,9,1
low,2,1,8,1,6,6,9,1
low,2,1,8,1,6,7,9,1
